ID,OUTPUT
2925,97.7877557215
2926,143.4759157648
2927,145.0380583427
2928,129.9791648222
2929,52.9589802593
2930,100.3996463853
2931,64.3061828761
2932,106.8376121722
2933,48.3830064004
2934,127.9743535747
2935,132.7800750912
2936,136.7824363926
2937,110.5910726476
2938,101.2742749247
2939,137.4294548379
2940,50.5432091454
2941,130.6427574027
2942,55.6016506586
2943,130.4162286199
2944,118.7777824952
2945,117.684009574
2946,58.7370020052
2947,78.1539130103
2948,50.1295967622
2949,119.8121311934
2950,150.2509012105
2951,96.3173683903
2952,135.5976441416
2953,97.6928308876
2954,144.2935969082
2955,151.4749371965
2956,73.6295603852
2957,129.7514621606
2958,45.3922961062
2959,140.9970875838
2960,82.9862985935
2961,107.0306608885
2962,52.5780558551
2963,114.6669963662
2964,94.7858462938
2965,57.4823333887
2966,89.1450010428
2967,101.1082797521
2968,132.3463773609
2969,82.2418223411
2970,75.9279169625
2971,46.9267454585
2972,114.4760930369
2973,105.7447414117
2974,105.6275758894
2975,49.1700150322
2976,136.9384116458
2977,123.9871663085
2978,133.1382033836
2979,109.7094886233
2980,156.298291526
2981,40.9925602943
2982,142.6665121531
2983,143.6026672665
2984,123.0139277085
2985,55.6952446977
2986,128.2698189239
2987,91.7990581155
2988,114.0952183183
2989,129.9259138353
2990,151.5411500754
2991,136.2879413163
2992,146.653477507
2993,56.7424940939
2994,46.1096485845
2995,57.3658115185
2996,59.4786729781
2997,111.7552581503
2998,144.1896013611
2999,43.4874940493
3000,137.2677182992
3001,130.718111817
3002,137.2058734055
3003,102.0058464719
3004,113.0984897243
3005,93.5269716461
3006,107.5101265973
3007,78.4613163107
3008,39.5419249014
3009,136.0239298954
3010,45.9949928575
3011,70.7983085289
3012,103.2656749926
3013,97.575498966
3014,114.7774309173
3015,90.7411305237
3016,143.2906243525
3017,143.1933461419
3018,140.8943471932
3019,133.1758217927
3020,137.2073220096
3021,141.7625020227
3022,65.4856972324
3023,52.8754535285
3024,109.4428271426
3025,90.7386463485
3026,57.3013366144
3027,119.6053953179
3028,96.0538717123
3029,132.9410801305
3030,138.8247175894
3031,143.25208564
3032,109.5022349313
3033,112.7025226909
3034,135.1111908943
3035,71.2801806587
3036,101.582867352
3037,98.6320730111
3038,90.2273155239
3039,57.6142149278
3040,105.2553903535
3041,53.3858166409
3042,146.274629593
3043,134.4540689298
3044,118.4919154187
3045,81.1437829747
3046,49.2313138272
3047,124.4546234708
3048,101.6572498877
3049,150.0480185843
3050,104.5111361374
3051,105.9494851034
3052,63.7382914231
3053,110.507603259
3054,105.7645488854
3055,122.7749622549
3056,54.6142820399
3057,43.5100625992
3058,119.3727403196
3059,41.7931025816
3060,153.4459279441
3061,143.2951434836
3062,105.6963036158
3063,85.5378063303
3064,124.5978428831
3065,87.5843174302
3066,146.6582921324
3067,61.7610117121
3068,151.1095191234
3069,109.7999183552
3070,121.2253409242
3071,40.6625705975
3072,104.4371068385
3073,50.169115698
3074,127.0270006579
3075,129.8104528999
3076,105.4730165428
3077,125.8885591847
3078,135.7879344667
3079,147.3988156398
3080,146.0143159931
3081,117.8638236339
3082,50.0218622044
3083,91.1159518075
3084,118.5023640142
3085,84.4233089759
3086,52.9373677059
3087,130.1655301896
3088,52.357945597
3089,130.1571785047
3090,140.4753802038
3091,151.5959270506
3092,119.0812159472
3093,96.872932678
3094,131.7359191819
3095,89.4429525843
3096,99.4251993192
3097,81.9361973748
3098,38.8537605003
3099,113.8967829856
3100,122.5070944073
3101,95.5539133289
3102,112.7981761839
3103,141.3467313797
3104,122.9402344253
3105,97.0141612513
3106,42.1598075478
3107,149.1015532868
3108,113.1305674444
3109,92.3083984292
3110,129.2946695193
3111,128.8521769139
3112,84.3032770527
3113,117.0823666237
3114,119.1631054135
3115,46.2655797564
3116,118.5078377124
3117,143.9503438334
3118,87.4448702704
3119,53.884021911
3120,32.9462310956
3121,153.9802591286
3122,85.2423908784
3123,98.2721433243
3124,67.2620576587
3125,114.9976242115
3126,58.803630487
3127,119.0563433936
3128,98.0372292244
3129,101.7787309073
3130,48.7382017077
3131,84.4840312406
3132,122.1646716558
3133,57.2942235949
3134,95.8155700366
3135,81.0847360173
3136,134.7822761271
3137,105.6178500882
3138,95.2789771293
3139,45.7246981746
3140,62.4544251776
3141,146.2283243977
3142,127.6146600679
3143,105.498631219
3144,104.7330104174
3145,103.4227222496
3146,35.3455906635
3147,142.216807872
3148,139.8728709515
3149,46.0876021666
3150,55.5920161472
3151,98.6879422559
3152,119.9408443189
3153,119.6268364872
3154,138.4817624286
3155,154.8326150562
3156,46.340870783
3157,51.4338229665
3158,108.9505042458
3159,46.8217408494
3160,135.8459339164
3161,38.7904290062
3162,150.6866939883
3163,114.3313035042
3164,47.1634971515
3165,125.3641226604
3166,102.120554899
3167,118.5692863923
3168,39.8861885356
3169,113.9967325421
3170,108.1204744276
3171,61.2831190511
3172,155.4505269409
3173,66.6054065476
3174,50.8932552649
3175,111.8190556576
3176,116.2123546439
3177,124.7900712997
3178,103.6928378517
3179,100.092548037
3180,134.135150625
3181,103.0804092297
3182,139.6674574263
3183,123.1262576381
3184,74.974532765
3185,157.9073773656
3186,134.0780006471
3187,38.9859243056
3188,56.4921718676
3189,36.1446807697
3190,102.8007285364
3191,116.755402228
3192,127.0044580436
3193,153.2402126453
3194,103.0837740127
3195,89.2917996691
3196,119.6437911558
3197,91.7162526785
3198,150.3993961798
3199,110.8698112847
3200,115.2578790269
3201,148.5423839056
3202,114.2161380178
3203,140.8896472005
3204,38.2848538285
3205,142.5772700084
3206,63.7285395463
3207,49.052321782
3208,130.8864662244
3209,37.2270717756
3210,101.796584394
3211,139.7249826375
3212,55.3747936153
3213,143.0567618856
3214,135.1237856151
3215,48.3173296514
3216,70.0973263055
3217,94.1875020988
3218,120.8981254049
3219,119.2946067964
3220,145.7671892752
3221,63.1081290881
3222,117.7245800662
3223,141.7269578771
3224,123.2071363631
3225,150.3401713348
3226,43.3091806705
3227,48.6918558037
3228,56.8777062349
3229,47.7666472496
3230,151.6793171394
3231,123.9071927277
3232,125.0439308781
3233,86.8333186797
3234,113.0439764581
3235,137.5127609589
3236,91.5601605124
3237,115.471036848
3238,152.317308147
3239,37.494992155
3240,103.8758077811
3241,139.0897546699
3242,97.5001726312
3243,106.306304429
3244,35.712075184
3245,113.3384654238
3246,56.5909794088
3247,59.7467749025
3248,99.3636844173
3249,114.5852172545
3250,89.2674360521
3251,107.0398762837
3252,106.5021781574
3253,133.1228047568
3254,119.5840989666
3255,132.1655641158
3256,154.1774818353
3257,44.1993627286
3258,69.8744759789
3259,46.1866576767
3260,146.0188786169
3261,105.6070172433
3262,140.9318650348
3263,113.8243496493
3264,147.7560588306
3265,112.8111440471
3266,109.6096277148
3267,39.3432015705
3268,98.3305236642
3269,138.3894337537
3270,69.8425568063
3271,91.6823861994
3272,63.5725998328
3273,131.5271852803
3274,117.1415619643
3275,44.5995797693
3276,47.7861890061
3277,100.9953546258
3278,99.4054967472
3279,126.4165933867
3280,133.1188032245
3281,100.4683450558
3282,64.3868583042
3283,60.974175089
3284,89.208573405
3285,99.3393213184
3286,120.025366644
3287,134.5285748283
3288,70.7625421852
3289,122.1608023326
3290,116.8983934495
3291,60.039853225
3292,104.2453761564
3293,134.8683469565
3294,47.5961420183
3295,141.4793209895
3296,110.8286453281
3297,93.2529262127
3298,135.5010251187
3299,122.5150654823
3300,88.9151504045
3301,140.189203715
3302,65.8374925535
3303,100.3167519705
3304,43.2278305804
3305,57.5745473531
3306,46.2478696244
3307,119.068579749
3308,65.4971264682
3309,126.5712494925
3310,129.6662729558
3311,104.559316601
3312,136.0909758743
3313,53.3276210617
3314,48.7603765832
3315,134.6354201629
3316,105.8664392321
3317,108.8283657958
3318,88.7506856421
3319,114.3927278482
3320,136.331534714
3321,41.0119763666
3322,50.8971352849
3323,140.5952296671
3324,126.3469862367
3325,133.6189584315
3326,111.4404325647
3327,134.5824860187
3328,108.6517773184
3329,137.3540422442
3330,130.6495595356
3331,104.0337890097
3332,110.1902473586
3333,117.9722260378
3334,111.4398643944
3335,32.1515447285
3336,134.3736527545
3337,115.8794654176
3338,77.9338765302
3339,98.067472083
3340,60.4165686958
3341,98.6302920138
3342,133.3720738525
3343,53.4606130615
3344,100.437996249
3345,139.5974337368
3346,37.0888200288
3347,57.5146826114
3348,100.7413458366
3349,62.3700355729
3350,66.0788256802
3351,47.5112192302
3352,41.6575655775
3353,147.0715781978
3354,103.6978461417
3355,111.2360134485
3356,114.7743011806
3357,33.4573068707
3358,62.5206659649
3359,122.7766615725
3360,40.8096265444
3361,83.1156099474
3362,107.5039546022
3363,105.8847250619
3364,120.2065069686
3365,81.2370628911
3366,124.1672308062
3367,145.3357954428
3368,59.7938360238
3369,139.5792078066
3370,90.5925662594
3371,92.9819834812
3372,105.1793994668
3373,128.6501751855
3374,122.8449754601
3375,115.0622343586
3376,136.0875344683
3377,149.0890527417
3378,65.2572403583
3379,111.3579644468
3380,48.422259954
3381,50.1216277431
3382,122.6219783843
3383,36.7064562424
3384,56.0313013165
3385,82.8968001635
3386,98.8678806523
3387,55.6526283957
3388,130.1602435039
3389,139.6776598368
3390,145.2611413402
3391,107.2477320972
3392,157.7553504586
3393,75.1546070005
3394,105.112442122
3395,133.6410378632
3396,116.6584452921
3397,129.9161213839
3398,104.3391446406
3399,132.4996678256
3400,68.6350434166
3401,75.9403457054
3402,92.4465463582
3403,149.0441362906
3404,125.0041847511
3405,49.9494012414
3406,61.5411142119
3407,102.9692000137
3408,99.0006467241
3409,133.272151787
3410,120.406369546
3411,125.4882781973
3412,77.311078856
3413,123.7884974309
3414,122.2258524279
3415,135.6494409368
3416,78.0916611418
3417,127.4365631565
3418,136.9147548744
3419,95.4237637181
3420,107.5564486052
3421,127.3804959067
3422,145.2186398406
3423,90.3403071514
3424,109.3734235739
3425,42.5462051148
3426,109.6597220094
3427,42.1017416314
3428,102.6942974827
3429,64.6960015182
3430,148.7054301746
3431,147.1510589664
3432,98.2094162424
3433,136.9168211849
3434,42.7656376861
3435,87.8256615104
3436,100.1043402166
3437,55.3804720891
3438,49.7677190033
3439,119.6291820531
3440,147.8611936584
3441,108.2861845596
3442,58.3396608386
3443,43.6820497553
3444,126.2645182308
3445,130.3096507889
3446,115.4771308902
3447,38.3869185201
3448,104.140076307
3449,49.1061814528
3450,75.8184998864
3451,122.1827978106
3452,56.2818497933
3453,137.7275440791
3454,149.38736403
3455,76.5132821677
3456,120.0679302395
3457,118.938646289
3458,82.3420681277
3459,84.2528890332
3460,140.9071862835
3461,51.6737016585
3462,125.464682567
3463,95.1499518341
3464,77.5069524803
3465,90.0558976875
3466,90.8001910108
3467,101.8921722938
3468,123.958760311
3469,47.3520620863
3470,34.6007468065
3471,85.1640025772
3472,33.1689885611
3473,120.4414451303
3474,139.8335293909
3475,64.1272649985
3476,111.7525992573
3477,27.3405301304
3478,118.4331151598
3479,114.1537371264
3480,62.3591978747
3481,116.8669788939
3482,49.9949252224
3483,41.9097781011
3484,150.7410266973
3485,155.8870863227
3486,49.7103113035
3487,63.1554717886
3488,92.8793738836
3489,105.0508510444
3490,115.7512925563
3491,59.3351605284
3492,146.8406638217
3493,142.73182495
3494,113.3486633705
3495,111.5269561027
3496,63.966175516
3497,138.7684208878
3498,56.5102453207
3499,51.4056637299
3500,96.5085360992
3501,113.0024666656
3502,110.3471056939
3503,132.0045641653
3504,112.1614854543
3505,52.8118199019
3506,38.0274024351
3507,29.5753899622
3508,105.0425647283
3509,56.495752778
3510,110.8744141325
3511,56.2356920414
3512,72.7486497444
3513,41.4476468439
3514,107.8898279311
3515,119.7830348148
3516,46.7978870348
3517,157.4504453605
3518,43.3326699273
3519,136.4767119887
3520,70.474030186
3521,56.5435705532
3522,117.8093613089
3523,143.0903279566
3524,92.2807323836
3525,102.5995618183
3526,96.0561431094
3527,132.2746041677
3528,104.95064096
3529,4.3680681561
3530,111.9570902363
3531,45.6028329968
3532,44.3832856247
3533,127.0694168928
3534,44.9381852817
3535,75.3893960393
3536,87.1556862762
3537,109.3330474601
3538,102.6173351653
3539,123.7508323482
3540,109.9062429299
3541,79.0690417208
3542,111.6245241317
3543,42.6991651123
3544,119.7211387094
3545,145.9029967923
3546,28.1916713822
3547,119.1846495667
3548,98.2408383789
3549,132.7674445729
3550,145.6039687054
3551,113.004784339
3552,144.8043368631
3553,60.8808668329
3554,36.6480990621
3555,118.6554393895
3556,131.5722452956
3557,56.0442988045
3558,152.3079624615
3559,90.0970095022
3560,62.2842428497
3561,106.7811975657
3562,43.4010719262
3563,37.2093569223
3564,145.1078239444
3565,60.3122304325
3566,53.5948655872
3567,58.0290743461
3568,101.3491629702
3569,142.4954159651
3570,114.8078391122
3571,147.4718929724
3572,54.9861455998
3573,148.8150023332
3574,119.1413319655
3575,132.8054772688
3576,99.5592453958
3577,53.3998163629
3578,40.9977215916
3579,33.6175519421
3580,94.9442949987
3581,144.9646604536
3582,40.6780036492
3583,103.4415116783
3584,101.8740080099
3585,43.7111830534
3586,108.5925262602
3587,123.4933998293
3588,45.868541063
3589,39.8081461188
3590,99.7192967299
3591,145.7012331648
3592,44.4668692835
3593,92.3907371211
3594,133.41485558
3595,143.9217769794
3596,67.0189887303
3597,125.3149439403
3598,131.7399803144
3599,58.0835560479
3600,98.471554604
3601,148.1354872643
3602,141.4074699337
3603,50.0098339108
3604,134.666048798
3605,134.4918719016
3606,54.4528848564
3607,121.9493500728
3608,156.4544017665
3609,91.2289847529
3610,104.9495076799
3611,51.2152493321
3612,83.4871114563
3613,139.8719980569
3614,38.7125836273
3615,118.060838964
3616,126.4186331832
3617,51.8860657107
3618,94.5731985279
3619,59.9343046878
3620,130.5526586648
3621,91.4421024876
3622,130.2835766693
3623,127.0837249616
3624,152.2036924443
3625,35.1623169097
3626,135.6182048241
3627,81.3926764728
3628,131.4726603807
3629,143.6746386276
3630,80.5614073284
3631,141.8067213072
3632,81.5161562085
3633,112.8619640941
3634,137.434292658
3635,124.0107371577
3636,122.2077477397
3637,150.886270272
3638,140.2160296309
3639,136.7003600891
3640,119.4445016373
3641,61.4393164697
3642,61.6992029719
3643,96.2648341127
3644,142.1000538548
3645,117.5194955448
3646,133.7923887255
3647,56.3842682127
3648,137.6275511936
3649,76.8536755452
3650,112.2281201047
3651,89.630140929
3652,155.2450158209
3653,52.5395689698
3654,130.6325495207
3655,59.5789768684
3656,109.8725614454
3657,56.4347525026
3658,135.6217434293
3659,117.388929363
3660,78.0994682305
3661,54.041258792
3662,130.1091937338
3663,81.5314134542
3664,121.1698483486
3665,104.2839609454
3666,81.3667927724
3667,108.3144530902
3668,58.7049410624
3669,138.9306183667
3670,80.0154318729
3671,112.0361615082
3672,137.7095297107
3673,136.1723160232
3674,111.3913799732
3675,151.7476320252
3676,73.6814648641
3677,61.5648891303
3678,146.6246191209
3679,126.5633931346
3680,155.609701928
3681,36.689134876
3682,118.3394524293
3683,105.8864324697
3684,120.2276658969
3685,28.5456342517
3686,117.2322713649
3687,101.7354943386
3688,60.183025566
3689,95.0410596211
3690,41.3189168703
3691,111.8442823588
3692,143.0855042107
3693,137.2756328732
3694,147.6344212078
3695,74.6384593156
3696,115.2477864577
3697,41.6938913753
3698,144.1965149788
3699,134.681380808
3700,62.6124710285
3701,47.1819959412
3702,111.6398811453
3703,128.8712374856
3704,36.7868092373
3705,99.2911775756
3706,57.4778848525
3707,107.3522094798
3708,150.5270568386
3709,91.5975965537
3710,133.4965516773
3711,39.0097260937
3712,136.3410692826
3713,128.2005193124
3714,93.0985708178
3715,97.7283090599
3716,37.7648657613
3717,63.101943783
3718,36.1156355562
3719,103.8080683888
3720,147.9629550689
3721,139.5748186679
3722,141.37765271
3723,65.184301021
3724,68.1527856827
3725,143.3103772375
3726,24.0974462896
3727,110.152387714
3728,66.4937404734
3729,111.1772283511
3730,60.1126157929
3731,91.9805665968
3732,63.192191346
3733,142.0610076047
3734,139.9925069876
3735,47.9799486301
3736,77.3339535494
3737,111.9203819906
3738,107.8923982488
3739,57.9211735838
3740,54.139908344
3741,51.7007758954
3742,111.1677807687
3743,62.781676147
3744,103.8819415154
3745,42.3737901856
3746,115.7413932629
3747,146.2902123774
3748,144.876554347
3749,134.1798563311
3750,140.3137939171
3751,50.7224157418
3752,125.3053026777
3753,150.283359591
3754,52.4691526817
3755,120.3633763321
3756,62.4859052985
3757,116.9644425818
3758,74.457529001
3759,48.2241778137
3760,138.2582187446
3761,67.2128443551
3762,41.659678762
3763,142.7433745848
3764,95.9871346022
3765,46.8309214308
3766,35.417305521
3767,61.7631432917
3768,96.2830809358
3769,58.9313506339
3770,33.2001549842
3771,99.0467608232
3772,63.3901510478
3773,60.8797416495
3774,116.0683980905
3775,142.359316376
3776,97.3310048684
3777,19.6370114414
3778,115.467645714
3779,120.3350120293
3780,61.2506328522
3781,98.0519917762
3782,140.7050998216
3783,146.6814752458
3784,104.992155534
3785,128.1341545902
3786,144.9151962128
3787,144.9763892341
3788,96.8432015506
3789,119.1976837421
3790,109.7449086309
3791,108.1556434266
3792,103.7060772577
3793,51.8378052882
3794,151.0063474599
3795,57.0888098473
3796,139.7780649151
3797,53.0933498084
3798,146.1792339077
3799,119.3127845063
3800,144.9505409673
3801,125.0023325652
3802,116.679709101
3803,137.3049191267
3804,107.4433762851
3805,57.1786786693
3806,96.33833063
3807,111.0004217223
3808,123.4142598539
3809,104.493824997
3810,121.9254447764
3811,75.4736987348
3812,159.8962453118
3813,127.0617197932
3814,135.2403988445
3815,40.9932990227
3816,145.0391250277
3817,135.049916219
3818,150.2220714243
3819,78.6110696981
3820,56.9591171705
3821,52.7952205465
3822,40.2488538035
3823,112.0313906133
3824,75.8245590177
3825,112.3932756405
3826,80.8822301548
3827,42.3751716386
3828,98.8794019169
3829,145.405403672
3830,134.7890989158
3831,54.1341880533
3832,127.4844527487
3833,105.7755465409
3834,150.3403099376
3835,57.1781451222
3836,119.5970084809
3837,97.8356285213
3838,125.0561349902
3839,95.1078310333
3840,125.1635925757
3841,121.2257069847
3842,49.7028558454
3843,113.1427726252
3844,138.5581928069
3845,64.1358196023
3846,142.6610895019
3847,148.8182542594
3848,98.3556170701
3849,103.2117607486
3850,95.8997702137
3851,144.1369278992
3852,141.0855478149
3853,141.8520775032
3854,117.3506478083
3855,121.3885948671
3856,39.3033320257
3857,39.6756306409
3858,119.5213726437
3859,102.7937847873
3860,114.336043057
3861,103.1286509904
3862,126.7033012816
3863,60.2052136123
3864,57.9971861783
3865,74.7961829052
3866,112.2986811706
3867,46.3930713654
3868,60.273963591
3869,150.0961841972
3870,133.0018168634
3871,152.6573199818
3872,100.6253980924
3873,117.0165556306
3874,138.8075129595
3875,123.8076079562
3876,142.9765752184
3877,58.9669385649
3878,134.9779902943
3879,109.4324061454
3880,49.4982910205
3881,62.0379253024
3882,115.391436684
3883,42.6944476051
3884,149.3322138667
3885,35.2971379997
3886,113.6322875895
3887,149.5037102574
3888,132.4866228681
3889,128.6200685397
3890,115.6426932647
3891,106.7401918825
3892,128.6844393225
3893,140.0216861716
3894,42.9436848488
3895,106.7003215299
3896,104.2631657828
3897,56.9594238021
3898,144.9925541706
3899,135.3372078205
3900,86.5819145162
3901,52.97734048
3902,66.5847822551
3903,143.277348525
3904,102.4144532489
3905,132.4761039012
3906,122.0085966993
3907,90.9947003271
3908,133.7674450627
3909,100.7190959502
3910,117.2457892794
3911,65.9166720215
3912,134.4014184919
3913,132.7428776055
3914,50.673199569
3915,107.1839378848
3916,89.2525240729
3917,129.7999420718
3918,116.8275735967
3919,130.701867861
3920,72.1314840321
3921,38.4640323297
3922,58.3704209587
3923,107.0037109973
3924,112.6921881111
3925,123.861500338
3926,65.1616852447
3927,118.4507411025
3928,110.5797838964
3929,144.9257283139
3930,113.425776192
3931,78.6592037294
3932,57.9450587372
3933,136.1986398162
3934,127.169357343
3935,50.6432622997
3936,108.1429598199
3937,123.5183103762
3938,134.7614401605
3939,103.4327609699
3940,132.3950460224
3941,50.6466718174
3942,108.969309706
3943,107.1992268621
3944,69.4892250593
3945,103.5845121462
3946,55.0800888939
3947,130.9687883987
3948,119.1336250961
3949,60.2603146946
3950,109.1768460999
3951,124.5021861735
3952,148.6440221482
3953,149.0033805912
3954,99.6831297386
3955,56.7150819489
3956,45.2483251676
3957,143.8939917557
3958,143.8804803231
3959,136.598599958
3960,141.1401513555
3961,104.3927675785
3962,109.0008174553
3963,59.5666622905
3964,99.9747472055
3965,89.3909146068
3966,48.1707715043
3967,55.5304893244
3968,53.9324265181
3969,137.5708329231
3970,134.7578556475
3971,148.1725206961
3972,85.4337154801
3973,57.4361063134
3974,100.2739893221
3975,105.3987621063
3976,104.5745864081
3977,50.2217175977
3978,106.3336410746
3979,60.0815098107
3980,146.5547098646
3981,59.1842006442
3982,134.6909089275
3983,105.0561797356
3984,103.0212734407
3985,141.8808131779
3986,107.079390358
3987,117.2748690056
3988,33.670554842
3989,49.8521591366
3990,110.2588820545
3991,61.4695638678
3992,127.3552773964
3993,131.1449398973
3994,23.6356296712
3995,120.3225486155
3996,106.450485413
3997,108.9104802802
3998,56.4811068577
3999,114.4079348403
4000,135.5193154871
